E12-1076	Midge: Generating Image Descriptions From Computer Vision Detections	2012
E12-1077	Generation of landmark-based navigation instructions from open-source data	2012
E12-1078	To what extent does sentence-internal realisation reflect discourse context? A study on word order	2012
E12-1079	Behind the Article: Recognizing Dialog Acts in Wikipedia Talk Pages	2012
E12-1080	An Unsupervised Dynamic Bayesian Network Approach to Measuring Speech Style Accommodation	2012
E12-1081	Learning the Fine-Grained Information Status of Discourse Entities	2012
E12-1082	Composing extended top-down tree transducers	2012
E12-1083	Structural and Topical Dimensions in Multi-Task Patent Translation	2012
E12-1084	Not as Awful as it Seems: Explaining German Case through Computational Experiments in Fluid Construction Grammar	2012
E12-1085	Managing Uncertainty in Semantic Tagging	2012
E12-2001	Language Resources Factory: case study on the acquisition of Translation Memories	2012
E12-2002	Harnessing NLP Techniques in the Processes of Multilingual Content Management	2012
E12-2003	Collaborative Machine Translation Service for Scientific texts	2012
E12-2004	TransAhead: A Writing Assistant for CAT and CALL	2012
E12-2005	SWAN - Scientific Writing AssistaNt. A Tool for Helping Scholars to Write Reader-Friendly Manuscripts	2012
E12-2006	ONTS: Optima News Translation System	2012
E12-2007	Just Title It! (by an Online Application)	2012
E12-2008	Folheador: browsing through Portuguese semantic relations	2012
E12-2009	A Computer Assisted Speech Transcription System	2012
E12-2010	A Statistical Spoken Dialogue System using Complex User Goals and Value Directed Compression	2012
E12-2011	Automatically Generated Customizable Online Dictionaries	2012
E12-2012	MaltOptimizer: An Optimization Tool for MaltParser	2012
E12-2013	Fluid Construction Grammar: The New Kid on the Block	2012
E12-2014	A Support Platform for Event Detection using Social Intelligence	2012
E12-2015	NERD: A Framework for Unifying Named Entity Recognition and Disambiguation Extraction Tools	2012
E12-2016	Automatic Analysis of Patient History Episodes in Bulgarian Hospital Discharge Letters	2012
E12-2017	ElectionWatch: Detecting Patterns in News Coverage of US Elections	2012
E12-2018	Query log analysis with LangLog	2012
E12-2019	A platform for collaborative semantic annotation	2012
E12-2020	HadoopPerceptron: a Toolkit for Distributed Perceptron Training and Prediction with MapReduce	2012
E12-2021	brat: a Web-based Tool for NLP-Assisted Text Annotation	2012
E12-3001	Improving Pronoun Translation for Statistical Machine Translation	2012
E12-3002	Cross-Lingual Genre Classification	2012
E12-3003	A Comparative Study of Reinforcement Learning Techniques on Dialogue Management	2012
E12-3004	Manually constructed context-free grammar for Myanmar syllable structure	2012
E12-3005	Whatâ€™s in a Name? Entity Type Variation across Two Biomedical Subdomains	2012
E12-3006	Yet Another Language Identifier	2012
E12-3007	Discourse Type Clustering using POS n-gram Profiles and High-Dimensional Embeddings	2012
E12-3008	Hierarchical Bayesian Language Modelling for the Linguistically Informed	2012
E12-3009	Mining Co-Occurrence Matrices for SO-PMI Paradigm Word Candidates	2012
E12-3010	Improving machine translation of null subjects in Italian and Spanish	2012
J12-1001	Affirmative Cue Words in Task-Oriented Dialogue	2012
J12-1002	A Context-Theoretic Framework for Compositionality in Distributional Semantics	2012
J12-1003	Learning Entailment Relations by Global Graph Structure Optimization	2012
J12-1004	Generating Numerical Approximations	2012
J12-1005	Semi-Supervised Semantic Role Labeling via Structural Alignment	2012
J12-1006	Computational Generation of Referring Expressions: A Survey	2012
J12-1007	Book Review: Graph-Based Natural Language Processing and Information Retrieval by Rada Mihalcea and Dragomir Radev	2012
J12-2001	Modality and Negation: An Introduction to the Special Issue	2012
J12-2002	Are You Sure That This Happened? Assessing the Factuality Degree of Events in Text	2012
J12-2003	Did It Happen? The Pragmatic Complexity of Veridicality Assessment	2012
J12-2004	Cross-Genre and Cross-Domain Detection of Semantic Uncertainty	2012
J12-2005	Speculation and Negation: Rules, Rankers, and the Role of Syntax	2012
J12-2006	Modality and Negation in SIMT Use of Modality and Negation in Semantically-Informed Syntactic MT	2012
J12-2007	Book Review: Bitext Alignment by JÃ¶rg Tiedemann	2012
J12-2008	Book Review: Unification Grammars by Nissim Francez and Shuly Wintner	2012
J12-2009	Book Review: The Structure of Scientific Articles: Applications to Citation Indexing and Summarization by Simone Teufel	2012
J12-2010	Book Review: Computational Semantics with Functional Programming by Jan van Eijck and Christina Unger	2012
J12-2011	Book Review: Interactive Multi-Modal Question-Answering by Antal van den Bosch and Gosse Bouma	2012
J12-2012	Book Review: Linguistic Structure Prediction by Noah A. Smith	2012
J12-3001	Obituary: Victor H. Yngve	2012
J12-3002	Squibs: Fruit Carts: A Domain and Corpus for Research in Dialogue Systems and Psycholinguistics	2012
J12-3003	Empirical Risk Minimization for Probabilistic Grammars: Sample Complexity and Hardness of Learning	2012
J12-3004	Summarizing Information Graphics Textually	2012
J12-3005	Modeling Regular Polysemy: A Study on the Semantic Classification of Catalan Adjectives	2012
J12-3006	Tree-Adjoining Grammars Are Not Closed Under Strong Lexicalization	2012
J12-3007	A Scalable Distributed Syntactic, Semantic, and Lexical Language Model	2012
J12-3008	On the String Translations Produced by Multi Bottomâ€“Up Tree Transducers	2012
J12-3009	Book Review: Quantitative Syntax Analysis by Reinhard KÃ¶hler	2012
J12-4001	ACL Lifetime Achievement Award: Encounters with Language	2012
J12-4002	Finite-State Chart Constraints for Reduced Complexity Context-Free Parsing Pipelines	2012
J12-4003	Semantic Role Labeling of Implicit Arguments for Nominal Predicates	2012
J12-4004	Language Models for Machine Translation: Original vs. Translated Texts	2012
J12-4005	Empirical Methods for the Study of Denotation in Nominalizations in Spanish	2012
J12-4006	LFG Generation by Grammar Specialization	2012
J12-4007	Book Review: Discourse Processing by Manfred Stede	2012
J12-4008	Book Review: discourse.cpp by O.S. le Si	2012
N12-1001	Multiple Narrative Disentanglement: Unraveling Infinite Jest	2012
N12-1002	Acoustic-Prosodic Entrainment and Social Behavior	2012
N12-1003	Identifying High-Level Organizational Elements in Argumentative Discourse	2012
N12-1004	Fast Inference in Phrase Extraction Models with Belief Propagation	2012
N12-1005	Continuous Space Translation Models with Neural Networks	2012
N12-1006	Machine Translation of Arabic Dialects	2012
N12-1007	Entity Clustering Across Languages	2012
N12-1008	Multi-Event Extraction Guided by Global Constraints	2012
N12-1009	Reference Scope Identification in Citing Sentences	2012
N12-1010	Intrinsic and Extrinsic Evaluation of an Automatic User Disengagement Detector for an Uncertainty-Adaptive Spoken Dialogue System	2012
N12-1011	Exploring Content Features for Automated Speech Scoring	2012
N12-1012	Hello, Who is Calling?: Can Words Reveal the Social Nature of Conversations?	2012
N12-1013	Minimum-Risk Training of Approximate CRF-Based NLP Systems	2012
N12-1014	Unsupervised Learning on an Approximate Corpus	2012
N12-1015	Structured Perceptron with Inexact Search	2012
N12-1016	Segmentation Similarity and Agreement	2012
N12-1017	HyTER: Meaning-Equivalent Semantics for Translation Evaluation	2012
N12-1018	Apples to Oranges: Evaluating Image Annotations from Natural Language Processing Systems	2012
N12-1019	Re-examining Machine Translation Metrics for Paraphrase Identification	2012
N12-1020	A Dependency Treebank of Classical Chinese Poems	2012
N12-1021	Towards Effective Tutorial Feedback for Explanation Questions: A Dataset and Baselines	2012
N12-1022	Topical Segmentation: a Study of Human Performance and a New Measure of Quality.	2012
N12-1023	Structured Ramp Loss Minimization for Machine Translation	2012
N12-1024	Implicitly Intersecting Weighted Automata using Dual Decomposition	2012
N12-1025	Transliteration Mining Using Large Training and Test Sets	2012
N12-1026	Optimized Online Rank Learning for Machine Translation	2012
N12-1027	Every sensible extended top-down tree transducer is a multi bottom-up tree transducer	2012
N12-1028	NOMIT: Automatic Titling by Nominalizing	2012
N12-1029	Correcting Comma Errors in Learner Essays, and Restoring Commas in Newswire Text	2012
N12-1030	The Challenges of Parsing Chinese with Combinatory Categorial Grammar	2012
N12-1031	Using Supertags and Encoded Annotation Principles for Improved Dependency to Phrase Structure Conversion	2012
N12-1032	Getting More from Morphology in Multilingual Dependency Parsing	2012
N12-1033	Stylometric Analysis of Scientific Articles	2012
N12-1034	Using paraphrases for improving first story detection in news and Twitter	2012
N12-1035	Insertion and Deletion Models for Statistical Machine Translation	2012
N12-1036	TransAhead: A Computer-Assisted Translation and Writing Tool	2012
N12-1037	Correction Detection and Error Type Selection as an ESL Educational Aid	2012
N12-1038	Getting More from Segmentation Evaluation	2012
N12-1039	G2P Conversion of Proper Names Using Word Origin Information	2012
N12-1040	Evaluating a Morphological Analyser of Inuktitut	2012
N12-1041	Intra-Speaker Topic Modeling for Improved Multi-Party Meeting Summarization with Integrated Random Walk	2012
N12-1042	Towards Using EEG to Improve ASR Accuracy	2012
N12-1043	A Comparative Investigation of Morphological Language Modeling for the Languages of the European Union	2012
N12-1044	Leveraging supplemental representations for sequential transduction	2012
N12-1045	A Hierarchical Dirichlet Process Model for Joint Part-of-Speech and Morphology Induction	2012
N12-1046	Encouraging Consistent Translation Choices	2012
N12-1047	Batch Tuning Strategies for Statistical Machine Translation	2012
N12-1048	Real-time Incremental Speech-to-Speech Translation of Dialogs	2012
N12-1049	Parsing Time: Learning to Interpret Time Expressions	2012
N12-1050	Fine-Grained Focus for Pinpointing Positive Implicit Meaning from Negated Statements	2012
N12-1051	Taxonomy Induction Using Hierarchical Random Graphs	2012
N12-1052	Cross-lingual Word Clusters for Direct Transfer of Linguistic Structure	2012
N12-1053	Training Dependency Parser Using Light Feedback	2012
N12-1054	Vine Pruning for Efficient Multi-Pass Dependency Parsing	2012
N12-1055	Active Learning for Coreference Resolution	2012
N12-1056	Space Efficiencies in Discourse Modeling via Conditional Random Sampling	2012
N12-1057	Predicting Overt Display of Power in Written Dialogs	2012
N12-1058	Co-reference via Pointing and Haptics in Multi-Modal Dialogues	2012
N12-1059	Trait-Based Hypothesis Selection For Machine Translation	2012
N12-1060	Improved Reordering for Shallow-n Grammar based Hierarchical Phrase-based Translation	2012
N12-1061	Automatic Parallel Fragment Extraction from Noisy Data	2012
N12-1062	Tuning as Linear Regression	2012
N12-1063	Ranking-based readability assessment for early primary childrenâ€™s literature	2012
N12-1064	How Text Segmentation Algorithms Gain from Topic Models	2012
N12-1065	Identifying Comparable Corpora Using LDA	2012
N12-1066	Behavioral Factors in Interactive Training of Text Classifiers	2012
N12-1067	Better Evaluation for Grammatical Error Correction	2012
N12-1068	Are You Sure? Confidence in Prediction of Dependency Tree Edges	2012
N12-1069	Concavity and Initialization for Unsupervised Dependency Parsing	2012
N12-1070	Multimodal Grammar Implementation	2012
N12-1071	Portable Features for Classifying Emotional Text	2012
N12-1072	Stance Classification using Dialogic Properties of Persuasion	2012
N12-1073	Context-Enhanced Citation Sentiment Detection	2012
N12-1074	Predicting Responses to Microblog Posts	2012
N12-1075	The Intelius Nickname Collection: Quantitative Analyses from Billions of Public Records	2012
N12-1076	A comparison of models of word meaning in context	2012
N12-1077	Measuring Word Relatedness Using Heterogeneous Vector Space Models	2012
N12-1078	Expectations of Word Sense in Parallel Corpora	2012
N12-1079	Why Not Grab a Free Lunch? Mining Large Corpora for Parallel Sentences to Improve Translation Modeling	2012
N12-1080	Summarization of Historical Articles Using Temporal Event Clustering	2012
N12-1081	Comparing HMMs and Bayesian Networks for Surface Realisation	2012
N12-1082	On The Feasibility of Open Domain Referring Expression Generation Using Large Scale Folksonomies	2012
N12-1083	Structured Event Retrieval over Microblog Archives	2012
N12-1084	Learning from Bullying Traces in Social Media	2012
N12-1085	Grammatical structures for word-level sentiment detection	2012
N12-1086	Graph-Based Lexicon Expansion with Sparsity-Inducing Penalties	2012
N12-1087	Unified Expectation Maximization	2012
N12-1088	Low-Dimensional Discriminative Reranking	2012
N12-1089	Autonomous Self-Assessment of Autocorrections: Exploring Text Message Dialogues	2012
N12-1090	Translation-Based Projection for Multilingual Coreference Resolution	2012
N12-1091	Exploring Semi-Supervised Coreference Resolution of Medical Concepts using Semantic and Temporal Features	2012
N12-1092	Mind the Gap: Learning to Choose Gaps for Question Generation	2012
N12-1093	Unsupervised Concept-to-text Generation with Hypergraphs	2012
N12-1094	Detecting Visual Text	2012
N12-1095	Unsupervised Translation Sense Clustering	2012
N12-1096	Shared Components Topic Models	2012
N12-1097	Textual Predictors of Bill Survival in Congressional Committees	2012
N12-2001	Finding the Right Supervisor: Expert-Finding in a University Domain	2012
N12-2002	Automatic Animacy Classification	2012
N12-2003	Beauty Before Age? Applying Subjectivity to Automatic English Adjective Ordering	2012
N12-2004	Indexing Google 1T for low-turnaround wildcarded frequency queries	2012
N12-2005	Unified Extraction of Health Condition Descriptions	2012
N12-2006	Choosing an Evaluation Metric for Parser Design	2012
N12-2007	Domain-Specific Semantic Relatedness From Wikipedia: Can A Course Be Transferred?	2012
N12-2008	Using Ontology-based Approaches to Representing Speech Transcripts for Automated Speech Scoring	2012
N12-2009	Deep Unsupervised Feature Learning for Natural Language Processing	2012
N12-2010	Automatic Metrics for Genre-specific Text Quality	2012
N12-2011	A Weighting Scheme for Open Information Extraction	2012
N12-2012	Automatic Humor Classification on Twitter	2012
N12-3001	DeSoCoRe: Detecting Source Code Re-Use across Programming Languages	2012
N12-3002	A Graphical User Interface for Feature-Based Opinion Mining	2012
N12-3003	Navigating Large Comment Threads with CoFi	2012
N12-3004	SurfShop: combing a product ontology with topic model results for online window-shopping.	2012
N12-3005	An Interactive Humanoid Robot Exhibiting Flexible Sub-Dialogues	2012
N12-3006	MSR SPLAT, a language analysis toolkit	2012
N12-3007	Incremental Speech Understanding in a Multi-Party Virtual Human Dialogue System	2012
N12-3008	A Robust Shallow Temporal Reasoning System	2012
N12-3009	AttitudeMiner: Mining Attitude from Online Discussions	2012
N12-4001	100 Things You Always Wanted to Know about Linguistics But Were Afraid to Ask*	2012
N12-4002	Structured Sparsity in Natural Language Processing: Models, Algorithms and Applications	2012
N12-4003	Arabic Dialect Processing Tutorial	2012
N12-4005	Variational Inference for Structured NLP Models	2012
P12-1001	Learning to Translate with Multiple Objectives	2012
P12-1002	Joint Feature Selection in Distributed Stochastic Learning for Large-Scale Discriminative Training in SMT	2012
P12-1003	Prediction of Learning Curves in Machine Translation	2012
P12-1004	Probabilistic Integration of Partial Lexical Information for Noise Robust Haptic Voice Recognition	2012
P12-1005	A Nonparametric Bayesian Approach to Acoustic Model Discovery	2012
P12-1006	Automated Essay Scoring Based on Finite State Transducer: towards ASR Transcription of Oral English Speech	2012
P12-1007	Text-level Discourse Parsing with Rich Linguistic Features	2012
P12-1008	PDTB-style Discourse Annotation of Chinese Text	2012
P12-1009	SITS: A Hierarchical Nonparametric Model using Speaker Identity for Topic Segmentation in Multiparty Conversations	2012
P12-1010	Extracting Narrative Timelines as Temporal Dependency Structures	2012
P12-1011	Labeling Documents with Timestamps: Learning from their Time Expressions	2012
P12-1012	Temporally Anchored Relation Extraction	2012
P12-1013	Efficient Tree-based Approximation for Entailment Graph Learning	2012
P12-1014	Learning High-Level Planning from Text	2012
P12-1015	Distributional Semantics in Technicolor	2012
P12-1016	A Class-Based Agreement Model for Generating Accurately Inflected Translations	2012
P12-1017	Deciphering Foreign Language by Combining Language Models and Context Vectors	2012
P12-1018	Machine Translation without Words through Substring Alignment	2012
P12-1019	Fast Syntactic Analysis for Statistical Language Modeling via Substructure Sharing and Uptraining	2012
P12-1020	Bootstrapping a Unified Model of Lexical and Phonetic Acquisition	2012
P12-1021	Discriminative Pronunciation Modeling: A Large-Margin, Feature-Rich Approach	2012
P12-1022	Discriminative Strategies to Integrate Multiword Expression Recognition and Parsing	2012
P12-1023	Utilizing Dependency Language Models for Graph-based Dependency Parsing Models	2012
P12-1024	Spectral Learning of Latent-Variable PCFGs	2012
P12-1025	Reducing Approximation and Estimation Errors for Chinese Lexical Processing with Heterogeneous Annotations	2012
P12-1026	Capturing Paradigmatic and Syntagmatic Lexical Relations: Towards Accurate Chinese Part-of-Speech Tagging	2012
P12-1027	Fast Online Training with Frequency-Adaptive Learning Rates for Chinese Word Segmentation and New Word Detection	2012
P12-1028	Verb Classification using Distributional Similarity in Syntactic and Semantic Structures	2012
P12-1029	Word Sense Disambiguation Improves Information Retrieval	2012
P12-1030	Efficient Search for Transformation-based Inference	2012
P12-1031	Maximum Expected BLEU Training of Phrase and Lexicon Translation Models	2012
P12-1032	Learning Translation Consensus with Structured Label Propagation	2012
P12-1033	Smaller Alignment Models for Better Translations: Unsupervised Word Alignment with the l0-norm	2012
P12-1034	Modeling Review Comments	2012
P12-1035	A Joint Model for Discovery of Aspects in Utterances	2012
P12-1036	Aspect Extraction through Semi-Supervised Modeling	2012
P12-1037	Learning to Read Between the Lines using Bayesian Logic Programs	2012
P12-1038	Collective Generation of Natural Image Descriptions	2012
P12-1039	Concept-to-text Generation via Discriminative Reranking	2012
P12-1040	A Discriminative Hierarchical Model for Fast Coreference at Large Scale	2012
P12-1041	Coreference Semantics from Web Features	2012
P12-1042	Subgroup Detection in Ideological Discussions	2012
P12-1043	Cross-Domain Co-Extraction of Sentiment and Topic Lexicons	2012
P12-1044	Learning Syntactic Verb Frames using Graphical Models	2012
P12-1045	Fast Online Lexicon Learning for Grounded Language Acquisition	2012
P12-1046	Bayesian Symbol-Refined Tree Substitution Grammars for Syntactic Parsing	2012
P12-1047	String Re-writing Kernel	2012
P12-1048	Translation Model Adaptation for Statistical Machine Translation with Monolingual Topic Information	2012
P12-1049	A Statistical Model for Unsupervised and Semi-supervised Transliteration Mining	2012
P12-1050	Modified Distortion Matrices for Phrase-Based Statistical Machine Translation	2012
P12-1051	Semantic Parsing with Bayesian Tree Transducers	2012
P12-1052	Dependency Hashing for n-best CCG Parsing	2012
P12-1053	Strong Lexicalization of Tree Adjoining Grammars	2012
P12-1054	Tweet Recommendation with Graph Co-Ranking	2012
P12-1055	Joint Inference of Named Entity Recognition and Normalization for Tweets	2012
P12-1056	Finding Bursty Topics from Microblogs	2012
P12-1057	Spice it up? Mining Refinements to Online Instructions from User Generated Content	2012
P12-1058	Sentence Dependency Tagging in Online Question Answering Forums	2012
P12-1059	Mining Entity Types from Query Logs via User Intent Modeling	2012
P12-1060	Cross-Lingual Mixture Model for Sentiment Classification	2012
P12-1061	Community Answer Summarization for Multi-Sentence Question with Group L1 Regularization	2012
P12-1062	Error Mining on Dependency Trees	2012
P12-1063	Computational Approaches to Sentence Completion	2012
P12-1064	Iterative Viterbi A* Algorithm for K-Best Sequential Decoding	2012
P12-1065	Bootstrapping via Graph Propagation	2012
P12-1066	Selective Sharing for Multilingual Dependency Parsing	2012
P12-1067	The Creation of a Corpus of English Metalanguage	2012
P12-1068	Crosslingual Induction of Semantic Roles	2012
P12-1069	Head-driven Transition-based Parsing with Top-down Prediction	2012
P12-1070	MIX Is Not a Tree-Adjoining Language	2012
P12-1071	Exploiting Multiple Treebanks for Parsing with Quasi-synchronous Grammars	2012
P12-1072	A Probabilistic Model for Canonicalizing Named Entity Mentions	2012
P12-1073	Multilingual Named Entity Recognition using Parallel Data and Metadata from Wikipedia	2012
P12-1074	A Computational Approach to the Automation of Creative Naming	2012
P12-1075	Unsupervised Relation Discovery with Sense Disambiguation	2012
P12-1076	Reducing Wrong Labels in Distant Supervision for Relation Extraction	2012
P12-1077	Finding Salient Dates for Building Thematic Timelines	2012
P12-1078	Historical Analysis of Legal Opinions with a Sparse Mixed-Effects Latent Variable Model	2012
P12-1079	A Topic Similarity Model for Hierarchical Phrase-based Translation	2012
P12-1080	Modeling Topic Dependencies in Hierarchical Text Categorization	2012
P12-1081	Attacking Parsing Bottlenecks with Unlabeled Data and Relevant Factorizations	2012
P12-1082	Semi-supervised Dependency Parsing using Lexical Affinities	2012
P12-1083	Chinese Comma Disambiguation for Discourse Analysis	2012
P12-1084	Collective Classification for Fine-grained Information Status	2012
P12-1085	Structuring E-Commerce Inventory	2012
P12-1086	Named Entity Disambiguation in Streaming Data	2012
P12-1087	Big Data versus the Crowd: Looking for Relationships in All the Right Places	2012
P12-1088	Automatic Event Extraction with Structured Preference Modeling	2012
P12-1089	Discriminative Learning for Joint Template Filling	2012
P12-1090	Classifying French Verbs Using French and English Lexical Resources	2012
P12-1091	Modeling Sentences in the Latent Space	2012
P12-1092	Improving Word Representations via Global Context and Multiple Word Prototypes	2012
P12-1093	Exploiting Social Information in Grounded Language Learning via Grammatical Reduction	2012
P12-1094	You Had Me at Hello: How Phrasing Affects Memorability	2012
P12-1095	Modeling the Translation of Predicate-Argument Structure for SMT	2012
P12-1096	A Ranking-based Approach to Word Reordering for Statistical Machine Translation	2012
P12-1097	Character-Level Machine Translation Evaluation for Languages with Ambiguous Word Boundaries	2012
P12-1098	PORT: a Precision-Order-Recall MT Evaluation Metric for Tuning	2012
P12-1099	Mixing Multiple Translation Models in Statistical Machine Translation	2012
P12-1100	Hierarchical Chunk-to-String Translation	2012
P12-1101	Large-Scale Syntactic Language Modeling with Treelets	2012
P12-1102	Text Segmentation by Language Using Minimum Description Length	2012
P12-1103	Improve SMT Quality with Automatically Extracted Paraphrase Rules	2012
P12-1104	Ecological Evaluation of Persuasive Messages Using Google AdWords	2012
P12-1105	Polarity Consistency Checking for Sentiment Dictionaries	2012
P12-1106	Combining Coherence Models and Machine Translation Evaluation Metrics for Summarization Evaluation	2012
P12-1107	Sentence Simplification by Monolingual Machine Translation	2012
P12-1108	A Cost Sensitive Part-of-Speech Tagging: Differentiating Serious Errors from Minor Errors	2012
P12-1109	A Broad-Coverage Normalization System for Social Media Language	2012
P12-1110	Incremental Joint Approach to Word Segmentation, POS Tagging, and Dependency Parsing in Chinese	2012
P12-1111	Exploring Deterministic Constraints: from a Constrained English POS Tagger to an Efficient ILP Solution to Chinese Word Segmentation	2012
P12-2001	Higher-order Constituent Parsing and Parser Combination	2012
P12-2002	Joint Evaluation of Morphological Segmentation and Syntactic Parsing	2012
P12-2003	A Comparison of Chinese Parsers for Stanford Dependencies	2012
P12-2004	A Feature-Rich Constituent Context Model for Grammar Induction	2012
P12-2005	Private Access to Phrase Tables for Statistical Machine Translation	2012
P12-2006	Fast and Scalable Decoding with Language Model Look-Ahead for Phrase-based Statistical Machine Translation	2012
P12-2007	Head-Driven Hierarchical Phrase-based Translation	2012
P12-2008	Joint Learning of a Dual SMT System for Paraphrase Generation	2012
P12-2009	A Novel Burst-based Text Representation Model for Scalable Event Detection	2012
P12-2010	A Graph-based Cross-lingual Projection Approach for Weakly Supervised Relation Extraction	2012
P12-2011	Pattern Learning for Relation Extraction with a Hierarchical Topic Model	2012
P12-2012	Self-Disclosure and Relationship Strength in Twitter Conversations	2012
P12-2013	Genre Independent Subgroup Detection in Online Discussion Threads: A Study of Implicit Attitude using Textual Latent Semantics	2012
P12-2014	Learning to Temporally Order Medical Events in Clinical Text	2012
P12-2015	A Context-sensitive, Multi-faceted Model of Lexico-Conceptual Affect	2012
P12-2016	Decoding Running Key Ciphers	2012
P12-2017	Using Rejuvenation to Improve Particle Filtering for Bayesian Word Segmentation	2012
P12-2018	Baselines and Bigrams: Simple, Good Sentiment and Topic Classification	2012
P12-2019	Automatically Learning Measures of Child Language Development	2012
P12-2020	A Comparative Study of Target Dependency Structures for Statistical Machine Translation	2012
P12-2021	Robust Conversion of CCG Derivations to Phrase Structure Trees	2012
P12-2022	Estimating Compact Yet Rich Tree Insertion Grammars	2012
P12-2023	Topic Models for Dynamic Translation Model Adaptation	2012
P12-2024	Detecting Semantic Equivalence and Information Disparity in Cross-lingual Documents	2012
P12-2025	Cross-lingual Parse Disambiguation based on Semantic Correspondence	2012
P12-2026	Learning to Find Translations and Transliterations on the Web	2012
P12-2027	Beefmoves: Dissemination, Diversity, and Dynamics of English Borrowings in a German Hip Hop Forum	2012
P12-2028	Learning the Latent Semantics of a Concept from its Definition	2012
P12-2029	Unsupervised Semantic Role Induction with Global Role Ordering	2012
P12-2030	Humor as Circuits in Semantic Networks	2012
P12-2031	Crowdsourcing Inference-Rule Evaluation	2012
P12-2032	A Comprehensive Gold Standard for the Enron Organizational Hierarchy	2012
P12-2033	A Two-step Approach to Sentence Compression of Spoken Utterances	2012
P12-2034	Syntactic Stylometry for Deception Detection	2012
P12-2035	Transforming Standard Arabic to Colloquial Arabic	2012
P12-2036	Corpus-based Interpretation of Instructions in Virtual Environments	2012
P12-2037	Automatically Mining Question Reformulation Patterns from Search Log Data	2012
P12-2038	Native Language Detection with Tree Substitution Grammars	2012
P12-2039	Tense and Aspect Error Correction for ESL Learners Using Global Context	2012
P12-2040	Movie-DiC: a Movie Dialogue Corpus for Research and Development	2012
P12-2041	Combining Textual Entailment and Argumentation Theory for Supporting Online Debates Interactions	2012
P12-2042	Towards the Unsupervised Acquisition of Discourse Relations	2012
P12-2043	Arabic Retrieval Revisited: Morphological Hole Filling	2012
P12-2044	Extracting and modeling durations for habits and events from Twitter	2012
P12-2045	Event Linking: Grounding Event Reference in a News Archive	2012
P12-2046	Coupling Label Propagation and Constraints for Temporal Fact Extraction	2012
P12-2047	Using Search-Logs to Improve Query Tagging	2012
P12-2048	Toward Automatically Assembling Hittite-Language Cuneiform Tablet Fragments into Larger Texts	2012
P12-2049	A Corpus of Textual Revisions in Second Language Writing	2012
P12-2050	Coarse Lexical Semantic Annotation with Supersenses: An Arabic Case Study	2012
P12-2051	Word Epoch Disambiguation: Finding How Words Change Over Time	2012
P12-2052	Authorship Attribution with Author-aware Topic Models	2012
P12-2053	Information-theoretic Multi-view Domain Adaptation	2012
P12-2054	Efficient Tree-Based Topic Modeling	2012
P12-2055	Learning Better Rule Extraction with Translation Span Alignment	2012
P12-2056	Enhancing Statistical Machine Translation with Character Alignment	2012
P12-2057	Translation Model Size Reduction for Hierarchical Phrase-based Statistical Machine Translation	2012
P12-2058	Heuristic Cube Pruning in Linear Time	2012
P12-2059	Combining Word-Level and Character-Level Models for Machine Translation Between Closely-Related Languages	2012
P12-2060	Improving the IBM Alignment Models Using Variational Bayes	2012
P12-2061	Post-ordering by Parsing for Japanese-English Statistical Machine Translation	2012
P12-2062	An Exploration of Forest-to-String Translation: Does Translation Help or Hurt Parsing?	2012
P12-2063	Unsupervised Morphology Rivals Supervised Morphology for Arabic MT	2012
P12-2064	A Meta Learning Approach to Grammatical Error Correction	2012
P12-2065	Fine Granular Aspect Analysis using Latent Structural Models	2012
P12-2066	Identifying High-Impact Sub-Structures for Convolution Kernels in Document-level Sentiment Classification	2012
P12-2067	Exploiting Latent Information to Predict Diffusions of Novel Topics on Social Networks	2012
P12-2068	Sentence Compression with Semantic Role Constraints	2012
P12-2069	Fully Abstractive Approach to Guided Summarization	2012
P12-2070	Assessing the Effect of Inconsistent Assessors on Summarization Evaluation	2012
P12-2071	Fast and Robust Part-of-Speech Tagging Using Dynamic Model Selection	2012
P12-2072	Lemmatisation as a Tagging Task	2012
P12-2073	How Are Spelling Errors Generated and Corrected? A Study of Corrected and Uncorrected Spelling Errors Using Keystroke Logs	2012
P12-2074	Tokenization: Returning to a Long Solved Problem â€” A Survey, Contrastive Experiment, Recommendations, and Toolkit â€”	2012
P12-2075	Unsupervized Word Segmentation: the Case for Mandarin Chinese	2012
P12-2076	Grammar Error Correction Using Pseudo-Error Sentences and Domain Adaptation	2012
P12-3001	Applications of GPC Rules and Character Structures in Games for Learning Chinese Characters	2012
P12-3002	Specifying Viewpoint and Information Need with Affective Metaphors: A System Demonstration of the Metaphor-Magnet Web App/Service	2012
P12-3003	QuickView: NLP-based Tweet Search	2012
P12-3004	NiuTrans: An Open Source Toolkit for Phrase-based and Syntax-based Machine Translation	2012
P12-3005	langid.py: An Off-the-shelf Language Identification Tool	2012
P12-3006	Personalized Normalization for a Multilingual Chat System	2012
P12-3007	IRIS: a Chat-oriented Dialogue System based on the Vector Space Model	2012
P12-3008	LetsMT!: Cloud-Based Platform for Do-It-Yourself Machine Translation	2012
P12-3009	A Web-based Evaluation Framework for Spatial Instruction-Giving Systems	2012
P12-3010	DOMCAT: A Bilingual Concordancer for Domain-Specific Computer Assisted Translation	2012
P12-3011	The OpenGrm open-source finite-state grammar software libraries	2012
P12-3012	Multilingual WSD with Just a Few Lines of Code: the BabelNet API	2012
